GlobalId,ChangeType,OldReference,NewReference
"#36445=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiWj',#18,'GridCube:Small Unit:1663432',$,'GridCube:Small Unit',#36444,#36441,'1663432',$)",Deleted,,
"#38623=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HijA',#18,'GridCube:Small Unit:1663663',$,'GridCube:Small Unit',#38622,#38619,'1663663',$)",Deleted,,
"#74450=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjXZ',#18,'GridCube:Small Unit:1667462',$,'GridCube:Small Unit',#74449,#74446,'1667462',$)",Deleted,,
"#5546=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlo5',#18,'GridCube:Small Unit:1660256',$,'GridCube:Small Unit',#5545,#5542,'1660256',$)",Deleted,,
"#49843=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiwf',#18,'GridCube:Small Unit:1664844',$,'GridCube:Small Unit',#49842,#49839,'1664844',$)",Deleted,,
"#7570=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl$L',#18,'GridCube:Small Unit:1660464',$,'GridCube:Small Unit',#7569,#7566,'1660464',$)",Deleted,,
"#30087=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlRE',#18,'GridCube:Small Unit:1662763',$,'GridCube:Small Unit',#30086,#30083,'1662763',$)",Deleted,,
"#14203=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl4j',#18,'GridCube:Small Unit:1661128',$,'GridCube:Small Unit',#14202,#14199,'1661128',$)",Deleted,,
"#34190=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiax',#18,'GridCube:Small Unit:1663198',$,'GridCube:Small Unit',#34189,#34186,'1663198',$)",Deleted,,
"#28558=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlTW',#18,'GridCube:Small Unit:1662597',$,'GridCube:Small Unit',#28557,#28554,'1662597',$)",Deleted,,
"#62691=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiL0',#18,'GridCube:Small Unit:1666213',$,'GridCube:Small Unit',#62690,#62687,'1666213',$)",Deleted,,
"#17899=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlEX',#18,'GridCube:Small Unit:1661508',$,'GridCube:Small Unit',#17898,#17895,'1661508',$)",Deleted,,
"#56201=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi0A',#18,'GridCube:Small Unit:1665519',$,'GridCube:Small Unit',#56200,#56197,'1665519',$)",Deleted,,
"#54056=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi3t',#18,'GridCube:Small Unit:1665298',$,'GridCube:Small Unit',#54055,#54052,'1665298',$)",Deleted,,
"#44497=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hipu',#18,'GridCube:Small Unit:1664285',$,'GridCube:Small Unit',#44496,#44493,'1664285',$)",Deleted,,
"#45740=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hin4',#18,'GridCube:Small Unit:1664417',$,'GridCube:Small Unit',#45739,#45736,'1664417',$)",Deleted,,
"#57598=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiDX',#18,'GridCube:Small Unit:1665668',$,'GridCube:Small Unit',#57597,#57594,'1665668',$)",Deleted,,
"#74461=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjXY',#18,'GridCube:Small Unit:1667463',$,'GridCube:Small Unit',#74460,#74457,'1667463',$)",Deleted,,
"#2686=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HltU',#18,'GridCube:Small Unit:1659963',$,'GridCube:Small Unit',#2685,#2682,'1659963',$)",Deleted,,
"#53231=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi5T',#18,'GridCube:Small Unit:1665208',$,'GridCube:Small Unit',#53230,#53227,'1665208',$)",Deleted,,
"#38579=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HijC',#18,'GridCube:Small Unit:1663657',$,'GridCube:Small Unit',#38578,#38575,'1663657',$)",Deleted,,
"#19648=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlCJ',#18,'GridCube:Small Unit:1661686',$,'GridCube:Small Unit',#19647,#19644,'1661686',$)",Deleted,,
"#1916=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hle3',#18,'GridCube:Small Unit:1659878',$,'GridCube:Small Unit',#1915,#1912,'1659878',$)",Deleted,,
"#56773=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiFF',#18,'GridCube:Small Unit:1665578',$,'GridCube:Small Unit',#56772,#56769,'1665578',$)",Deleted,,
"#72305=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjbD',#18,'GridCube:Small Unit:1667240',$,'GridCube:Small Unit',#72304,#72301,'1667240',$)",Deleted,,
"#19505=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlC2',#18,'GridCube:Small Unit:1661671',$,'GridCube:Small Unit',#19504,#19501,'1661671',$)",Deleted,,
"#5480=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hloy',#18,'GridCube:Small Unit:1660249',$,'GridCube:Small Unit',#5479,#5476,'1660249',$)",Deleted,,
"#3676=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlr5',#18,'GridCube:Small Unit:1660064',$,'GridCube:Small Unit',#3675,#3672,'1660064',$)",Deleted,,
"#9209=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlyo',#18,'GridCube:Small Unit:1660631',$,'GridCube:Small Unit',#9208,#9205,'1660631',$)",Deleted,,
"#29570=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlSK',#18,'GridCube:Small Unit:1662705',$,'GridCube:Small Unit',#29569,#29566,'1662705',$)",Deleted,,
"#35356=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiYy',#18,'GridCube:Small Unit:1663321',$,'GridCube:Small Unit',#35355,#35352,'1663321',$)",Deleted,,
"#25588=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlIz',#18,'GridCube:Small Unit:1662296',$,'GridCube:Small Unit',#25587,#25584,'1662296',$)",Deleted,,
"#64088=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiJP',#18,'GridCube:Small Unit:1666364',$,'GridCube:Small Unit',#64087,#64084,'1666364',$)",Deleted,,
"#28932=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlT8',#18,'GridCube:Small Unit:1662637',$,'GridCube:Small Unit',#28931,#28928,'1662637',$)",Deleted,,
"#62207=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiMK',#18,'GridCube:Small Unit:1666161',$,'GridCube:Small Unit',#62206,#62203,'1666161',$)",Deleted,,
"#30736=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlQK',#18,'GridCube:Small Unit:1662833',$,'GridCube:Small Unit',#30735,#30732,'1662833',$)",Deleted,,
"#48358=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HizT',#18,'GridCube:Small Unit:1664696',$,'GridCube:Small Unit',#48357,#48354,'1664696',$)",Deleted,,
"#3907=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlrV',#18,'GridCube:Small Unit:1660090',$,'GridCube:Small Unit',#3906,#3903,'1660090',$)",Deleted,,
"#55068=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi2P',#18,'GridCube:Small Unit:1665404',$,'GridCube:Small Unit',#55067,#55064,'1665404',$)",Deleted,,
"#11662=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlui',#18,'GridCube:Small Unit:1660873',$,'GridCube:Small Unit',#11661,#11658,'1660873',$)",Deleted,,
"#55519=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi1F',#18,'GridCube:Small Unit:1665450',$,'GridCube:Small Unit',#55518,#55515,'1665450',$)",Deleted,,
"#20990=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlAR',#18,'GridCube:Small Unit:1661822',$,'GridCube:Small Unit',#20989,#20986,'1661822',$)",Deleted,,
"#3291=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlsI',#18,'GridCube:Small Unit:1660023',$,'GridCube:Small Unit',#3290,#3287,'1660023',$)",Deleted,,
"#32661=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HidO',#18,'GridCube:Small Unit:1663037',$,'GridCube:Small Unit',#32660,#32657,'1663037',$)",Deleted,,
"#26303=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlH4',#18,'GridCube:Small Unit:1662369',$,'GridCube:Small Unit',#26302,#26299,'1662369',$)",Deleted,,
"#4688=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlpj',#18,'GridCube:Small Unit:1660168',$,'GridCube:Small Unit',#4687,#4684,'1660168',$)",Deleted,,
"#45201=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HioD',#18,'GridCube:Small Unit:1664360',$,'GridCube:Small Unit',#45200,#45197,'1664360',$)",Deleted,,
"#54661=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi2s',#18,'GridCube:Small Unit:1665363',$,'GridCube:Small Unit',#54660,#54657,'1665363',$)",Deleted,,
"#42968=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HisR',#18,'GridCube:Small Unit:1664126',$,'GridCube:Small Unit',#42967,#42964,'1664126',$)",Deleted,,
"#44585=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hip2',#18,'GridCube:Small Unit:1664295',$,'GridCube:Small Unit',#44584,#44581,'1664295',$)",Deleted,,
"#64803=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiHi',#18,'GridCube:Small Unit:1666441',$,'GridCube:Small Unit',#64802,#64799,'1666441',$)",Deleted,,
"#9946=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlx5',#18,'GridCube:Small Unit:1660704',$,'GridCube:Small Unit',#9945,#9942,'1660704',$)",Deleted,,
"#17239=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlFd',#18,'GridCube:Small Unit:1661442',$,'GridCube:Small Unit',#17238,#17235,'1661442',$)",Deleted,,
"#36555=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiWm',#18,'GridCube:Small Unit:1663445',$,'GridCube:Small Unit',#36554,#36551,'1663445',$)",Deleted,,
"#62999=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiKZ',#18,'GridCube:Small Unit:1666246',$,'GridCube:Small Unit',#62998,#62995,'1666246',$)",Deleted,,
"#31627=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlOq',#18,'GridCube:Small Unit:1662929',$,'GridCube:Small Unit',#31626,#31623,'1662929',$)",Deleted,,
"#37050=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HilX',#18,'GridCube:Small Unit:1663492',$,'GridCube:Small Unit',#37049,#37046,'1663492',$)",Deleted,,
"#61514=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiN3',#18,'GridCube:Small Unit:1666086',$,'GridCube:Small Unit',#61513,#61510,'1666086',$)",Deleted,,
"#59160=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiB6',#18,'GridCube:Small Unit:1665827',$,'GridCube:Small Unit',#59159,#59156,'1665827',$)",Deleted,,
"#26391=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlHC',#18,'GridCube:Small Unit:1662377',$,'GridCube:Small Unit',#26390,#26387,'1662377',$)",Deleted,,
"#38645=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HijK',#18,'GridCube:Small Unit:1663665',$,'GridCube:Small Unit',#38644,#38641,'1663665',$)",Deleted,,
"#12058=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HluK',#18,'GridCube:Small Unit:1660913',$,'GridCube:Small Unit',#12057,#12054,'1660913',$)",Deleted,,
"#1344=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlf8',#18,'GridCube:Small Unit:1659821',$,'GridCube:Small Unit',#1343,#1340,'1659821',$)",Deleted,,
"#2411=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hltv',#18,'GridCube:Small Unit:1659932',$,'GridCube:Small Unit',#2410,#2407,'1659932',$)",Deleted,,
"#43353=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HirD',#18,'GridCube:Small Unit:1664168',$,'GridCube:Small Unit',#43352,#43349,'1664168',$)",Deleted,,
"#28140=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlUv',#18,'GridCube:Small Unit:1662556',$,'GridCube:Small Unit',#28139,#28136,'1662556',$)",Deleted,,
"#68532=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiRu',#18,'GridCube:Small Unit:1666845',$,'GridCube:Small Unit',#68531,#68528,'1666845',$)",Deleted,,
"#71953=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjbc',#18,'GridCube:Small Unit:1667203',$,'GridCube:Small Unit',#71952,#71949,'1667203',$)",Deleted,,
"#35884=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiXr',#18,'GridCube:Small Unit:1663376',$,'GridCube:Small Unit',#35883,#35880,'1663376',$)",Deleted,,
"#4127=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlqs',#18,'GridCube:Small Unit:1660115',$,'GridCube:Small Unit',#4126,#4123,'1660115',$)",Deleted,,
"#8901=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlzI',#18,'GridCube:Small Unit:1660599',$,'GridCube:Small Unit',#8900,#8897,'1660599',$)",Deleted,,
"#65793=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiGN',#18,'GridCube:Small Unit:1666546',$,'GridCube:Small Unit',#65792,#65789,'1666546',$)",Deleted,,
"#6514=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlmX',#18,'GridCube:Small Unit:1660356',$,'GridCube:Small Unit',#6513,#6510,'1660356',$)",Deleted,,
"#45883=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HinN',#18,'GridCube:Small Unit:1664434',$,'GridCube:Small Unit',#45882,#45879,'1664434',$)",Deleted,,
"#39151=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hii0',#18,'GridCube:Small Unit:1663717',$,'GridCube:Small Unit',#39150,#39147,'1663717',$)",Deleted,,
"#28481=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlUP',#18,'GridCube:Small Unit:1662588',$,'GridCube:Small Unit',#28480,#28477,'1662588',$)",Deleted,,
"#61261=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiNe',#18,'GridCube:Small Unit:1666061',$,'GridCube:Small Unit',#61260,#61257,'1666061',$)",Deleted,,
"#70974=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjdw',#18,'GridCube:Small Unit:1667103',$,'GridCube:Small Unit',#70973,#70970,'1667103',$)",Deleted,,
"#72932=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjaC',#18,'GridCube:Small Unit:1667305',$,'GridCube:Small Unit',#72931,#72928,'1667305',$)",Deleted,,
"#16579=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl1O',#18,'GridCube:Small Unit:1661373',$,'GridCube:Small Unit',#16578,#16575,'1661373',$)",Deleted,,
"#4281=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlq4',#18,'GridCube:Small Unit:1660129',$,'GridCube:Small Unit',#4280,#4277,'1660129',$)",Deleted,,
"#73823=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjYX',#18,'GridCube:Small Unit:1667396',$,'GridCube:Small Unit',#73822,#73819,'1667396',$)",Deleted,,
"#48996=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiyP',#18,'GridCube:Small Unit:1664764',$,'GridCube:Small Unit',#48995,#48992,'1664764',$)",Deleted,,
"#41692=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HieL',#18,'GridCube:Small Unit:1663984',$,'GridCube:Small Unit',#41691,#41688,'1663984',$)",Deleted,,
"#37545=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HilI',#18,'GridCube:Small Unit:1663543',$,'GridCube:Small Unit',#37544,#37541,'1663543',$)",Deleted,,
"#19142=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlCb',#18,'GridCube:Small Unit:1661632',$,'GridCube:Small Unit',#19141,#19138,'1661632',$)",Deleted,,
"#71590=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hjcu',#18,'GridCube:Small Unit:1667165',$,'GridCube:Small Unit',#71589,#71586,'1667165',$)",Deleted,,
"#32463=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HidF',#18,'GridCube:Small Unit:1663018',$,'GridCube:Small Unit',#32462,#32459,'1663018',$)",Deleted,,
"#19769=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlBa',#18,'GridCube:Small Unit:1661697',$,'GridCube:Small Unit',#19768,#19765,'1661697',$)",Deleted,,
"#61998=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiMu',#18,'GridCube:Small Unit:1666141',$,'GridCube:Small Unit',#61997,#61994,'1666141',$)",Deleted,,
"#70028=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiPP',#18,'GridCube:Small Unit:1667004',$,'GridCube:Small Unit',#70027,#70024,'1667004',$)",Deleted,,
"#53352=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi4c',#18,'GridCube:Small Unit:1665219',$,'GridCube:Small Unit',#53351,#53348,'1665219',$)",Deleted,,
"#52010=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi7I',#18,'GridCube:Small Unit:1665079',$,'GridCube:Small Unit',#52009,#52006,'1665079',$)",Deleted,,
"#54518=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi2W',#18,'GridCube:Small Unit:1665349',$,'GridCube:Small Unit',#54517,#54514,'1665349',$)",Deleted,,
"#41560=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hie7',#18,'GridCube:Small Unit:1663970',$,'GridCube:Small Unit',#41559,#41556,'1663970',$)",Deleted,,
"#64121=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiJQ',#18,'GridCube:Small Unit:1666367',$,'GridCube:Small Unit',#64120,#64117,'1666367',$)",Deleted,,
"#55761=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi0d',#18,'GridCube:Small Unit:1665474',$,'GridCube:Small Unit',#55760,#55757,'1665474',$)",Deleted,,
"#5854=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HloQ',#18,'GridCube:Small Unit:1660287',$,'GridCube:Small Unit',#5853,#5850,'1660287',$)",Deleted,,
"#9352=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hly0',#18,'GridCube:Small Unit:1660645',$,'GridCube:Small Unit',#9351,#9348,'1660645',$)",Deleted,,
"#31517=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlOZ',#18,'GridCube:Small Unit:1662918',$,'GridCube:Small Unit',#31516,#31513,'1662918',$)",Deleted,,
"#18735=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlDo',#18,'GridCube:Small Unit:1661591',$,'GridCube:Small Unit',#18734,#18731,'1661591',$)",Deleted,,
"#35994=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiX$',#18,'GridCube:Small Unit:1663386',$,'GridCube:Small Unit',#35993,#35990,'1663386',$)",Deleted,,
"#26380=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlHD',#18,'GridCube:Small Unit:1662376',$,'GridCube:Small Unit',#26379,#26376,'1662376',$)",Deleted,,
"#16007=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl1c',#18,'GridCube:Small Unit:1661315',$,'GridCube:Small Unit',#16006,#16003,'1661315',$)",Deleted,,
"#25247=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlJH',#18,'GridCube:Small Unit:1662260',$,'GridCube:Small Unit',#25246,#25243,'1662260',$)",Deleted,,
"#14533=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl4D',#18,'GridCube:Small Unit:1661160',$,'GridCube:Small Unit',#14532,#14529,'1661160',$)",Deleted,,
"#37600=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HilO',#18,'GridCube:Small Unit:1663549',$,'GridCube:Small Unit',#37599,#37596,'1663549',$)",Deleted,,
"#58786=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiCU',#18,'GridCube:Small Unit:1665787',$,'GridCube:Small Unit',#58785,#58782,'1665787',$)",Deleted,,
"#32749=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HicW',#18,'GridCube:Small Unit:1663045',$,'GridCube:Small Unit',#32748,#32745,'1663045',$)",Deleted,,
"#42825=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HisB',#18,'GridCube:Small Unit:1664110',$,'GridCube:Small Unit',#42824,#42821,'1664110',$)",Deleted,,
"#14027=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl5I',#18,'GridCube:Small Unit:1661111',$,'GridCube:Small Unit',#14026,#14023,'1661111',$)",Deleted,,
"#16975=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl02',#18,'GridCube:Small Unit:1661415',$,'GridCube:Small Unit',#16974,#16971,'1661415',$)",Deleted,,
"#13521=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl5X',#18,'GridCube:Small Unit:1661060',$,'GridCube:Small Unit',#13520,#13517,'1661060',$)",Deleted,,
"#10166=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlxJ',#18,'GridCube:Small Unit:1660726',$,'GridCube:Small Unit',#10165,#10162,'1660726',$)",Deleted,,
"#67245=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiTq',#18,'GridCube:Small Unit:1666705',$,'GridCube:Small Unit',#67244,#67241,'1666705',$)",Deleted,,
"#50888=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HivP',#18,'GridCube:Small Unit:1664956',$,'GridCube:Small Unit',#50887,#50884,'1664956',$)",Deleted,,
"#61371=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiNz',#18,'GridCube:Small Unit:1666072',$,'GridCube:Small Unit',#61370,#61367,'1666072',$)",Deleted,,
"#9418=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hly9',#18,'GridCube:Small Unit:1660652',$,'GridCube:Small Unit',#9417,#9414,'1660652',$)",Deleted,,
"#74197=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjY9',#18,'GridCube:Small Unit:1667436',$,'GridCube:Small Unit',#74196,#74193,'1667436',$)",Deleted,,
"#73933=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjYg',#18,'GridCube:Small Unit:1667407',$,'GridCube:Small Unit',#73932,#73929,'1667407',$)",Deleted,,
"#9132=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlyh',#18,'GridCube:Small Unit:1660622',$,'GridCube:Small Unit',#9131,#9128,'1660622',$)",Deleted,,
"#46301=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Himw',#18,'GridCube:Small Unit:1664479',$,'GridCube:Small Unit',#46300,#46297,'1664479',$)",Deleted,,
"#17932=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlEj',#18,'GridCube:Small Unit:1661512',$,'GridCube:Small Unit',#17931,#17928,'1661512',$)",Deleted,,
"#65232=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiHJ',#18,'GridCube:Small Unit:1666486',$,'GridCube:Small Unit',#65231,#65228,'1666486',$)",Deleted,,
"#56014=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi0_',#18,'GridCube:Small Unit:1665499',$,'GridCube:Small Unit',#56013,#56010,'1665499',$)",Deleted,,
"#33607=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hib5',#18,'GridCube:Small Unit:1663136',$,'GridCube:Small Unit',#33606,#33603,'1663136',$)",Deleted,,
"#28371=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlUN',#18,'GridCube:Small Unit:1662578',$,'GridCube:Small Unit',#28370,#28367,'1662578',$)",Deleted,,
"#5678=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlo8',#18,'GridCube:Small Unit:1660269',$,'GridCube:Small Unit',#5677,#5674,'1660269',$)",Deleted,,
"#61316=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiNt',#18,'GridCube:Small Unit:1666066',$,'GridCube:Small Unit',#61315,#61312,'1666066',$)",Deleted,,
"#64517=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiID',#18,'GridCube:Small Unit:1666408',$,'GridCube:Small Unit',#64516,#64513,'1666408',$)",Deleted,,
"#62482=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiLg',#18,'GridCube:Small Unit:1666191',$,'GridCube:Small Unit',#62481,#62478,'1666191',$)",Deleted,,
"#22563=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlN5',#18,'GridCube:Small Unit:1661984',$,'GridCube:Small Unit',#22562,#22559,'1661984',$)",Deleted,,
"#73647=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HjZL',#18,'GridCube:Small Unit:1667376',$,'GridCube:Small Unit',#73646,#73643,'1667376',$)",Deleted,,
"#43826=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hiqy',#18,'GridCube:Small Unit:1664217',$,'GridCube:Small Unit',#43825,#43822,'1664217',$)",Deleted,,
"#53330=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi4a',#18,'GridCube:Small Unit:1665217',$,'GridCube:Small Unit',#53329,#53326,'1665217',$)",Deleted,,
"#64495=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiI3',#18,'GridCube:Small Unit:1666406',$,'GridCube:Small Unit',#64494,#64491,'1666406',$)",Deleted,,
"#60414=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi9A',#18,'GridCube:Small Unit:1665967',$,'GridCube:Small Unit',#60413,#60410,'1665967',$)",Deleted,,
"#4710=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hlpl',#18,'GridCube:Small Unit:1660170',$,'GridCube:Small Unit',#4709,#4706,'1660170',$)",Deleted,,
"#7823=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hl_i',#18,'GridCube:Small Unit:1660489',$,'GridCube:Small Unit',#7822,#7819,'1660489',$)",Deleted,,
"#59314=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HiBK',#18,'GridCube:Small Unit:1665841',$,'GridCube:Small Unit',#59313,#59310,'1665841',$)",Deleted,,
"#33376=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hibl',#18,'GridCube:Small Unit:1663114',$,'GridCube:Small Unit',#33375,#33372,'1663114',$)",Deleted,,
"#54727=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7Hi2y',#18,'GridCube:Small Unit:1665369',$,'GridCube:Small Unit',#54726,#54723,'1665369',$)",Deleted,,
"#27733=IfcBuildingElementProxy('1qLzryZ6D2xQvSXbu7HlVM',#18,'GridCube:Small Unit:1662515',$,'GridCube:Small Unit',#27732,#27729,'1662515',$)",Deleted,,
